0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.000	0.000
0.105	104.720
0.105	0.000
0.105	0.000
0.105	0.000
0.105	0.000
0.105	0.000
0.105	0.000
0.209	104.720
0.209	0.000
0.209	0.000
0.209	0.000
0.209	0.000
0.209	0.000
0.209	0.000
0.209	0.000
0.209	0.000
0.209	0.000
0.314	104.720
0.314	0.000
0.314	0.000
0.419	104.720
0.419	0.000
0.419	0.000
0.419	0.000
0.419	0.000
0.419	0.000
0.524	104.720
0.524	0.000
0.524	0.000
0.628	104.720
0.628	0.000
0.628	0.000
0.733	104.720
0.733	0.000
0.838	104.720
0.838	0.000
0.838	0.000
0.942	104.720
1.047	104.720
1.047	0.000
1.152	104.720
1.152	0.000
1.152	0.000
1.257	104.720
1.361	104.720
1.361	0.000
1.466	104.720
1.466	0.000
1.571	104.720
1.571	0.000
1.676	104.720
1.676	0.000
1.780	104.720
1.885	104.720
1.990	104.720
2.094	104.720
2.094	0.000
2.199	104.720
2.304	104.720
2.409	104.720
2.513	104.720
2.513	0.000
2.618	104.720
2.723	104.720
2.827	104.720
2.932	104.720
2.932	0.000
3.037	104.720
3.037	0.000
3.037	0.000
3.142	104.720
3.142	0.000
3.246	104.720
3.246	0.000
3.351	104.720
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.351	0.000
3.456	104.720
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.456	0.000
3.560	104.720
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.560	0.000
3.665	104.720
3.665	0.000
3.665	0.000
3.665	0.000
3.665	0.000
3.665	0.000
3.665	0.000
3.770	104.720
3.770	0.000
3.770	0.000
3.770	0.000
3.770	0.000
3.770	0.000
3.770	0.000
3.770	0.000
3.770	0.000
3.770	0.000
3.770	0.000
3.875	104.720
3.875	0.000
3.875	0.000
3.875	0.000
3.875	0.000
3.979	104.720
3.979	0.000
3.979	0.000
3.979	0.000
3.979	0.000
3.979	0.000
3.979	0.000
3.979	0.000
4.084	104.720
4.084	0.000
4.084	0.000
4.084	0.000
4.084	0.000
4.189	104.720
